Plasmid;replicon;mobility;mge_cluster;tnse1D;tnse2D;amr;virulence;metal;biocide;heat;acid;carba_alleles;length
S3765-2022-15-D05_bin_1;No hit found;mobilizable;0.0;-33.90309615355129;35.75439877230698;;;;;;;;4110
S3765-2022-15-D05_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3765-2022-15-D05_bin_3;No hit found;mobilizable;24.0;-8.839398240119683;21.185523790810272;;;;;;;;3212
S3765-2022-15-D05_bin_4;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3765-2022-15-D05_bin_5;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3910-2023-03-E08_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42605
6502100351_bin_Unbinned;IncFIB(S),IncFII(S);conjugative;-1.0;10.555893049212498;27.98372530769713;;spvD;;;;;;93830
6502100514_bin_0;p0111;non-mobilizable;16.0;1.2364334397938928;44.1043299118131;;;;;;;;88922
6502100514_bin_1;No hit found;mobilizable;-1.0;-21.718282093240177;21.593753822524867;;;;;;;;4664
6502100514_bin_2;Col440I;mobilizable;-1.0;-19.702546795259305;15.855583411630386;;;;;;;;3830
S3648-2022-12-B09_bin_0;IncQ2;mobilizable;-1.0;16.587389900928894;19.508006787777003;qnrS2;;;;;;;7615
S3648-2022-12-B09_bin_1;No hit found;non-mobilizable;-;-;-;;;;;;;;1240
S3716-2022-13-E11_bin_0;IncA/C2;conjugative;9.0;1.65537127186522;62.4825268841776;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;196531
S3716-2022-13-E11_bin_1;No hit found;mobilizable;0.0;-33.90309615355129;35.75439877230698;;;;;;;;4110
S3716-2022-13-E11_bin_2;No hit found;mobilizable;24.0;-9.657653078189911;22.30590453135121;;;;;;;;2285
S03407-2022-04-B04_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;dfrA14,tet(A);ybtP;;;;;;279442
S3929-2023-04-A04_bin_0;IncA/C2,IncHI2,IncHI2A,IncI1;conjugative;9.0;2.488309570922325;63.70319544876183;blaCMY-2,sul2,tet(D);ybtP;;;;;;368961
S3929-2023-04-A04_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
103200-018-038_bin_0;No hit found;mobilizable;23.0;-18.033584239574893;4.566815599160113;sul2;;;;;;;6789
S3597-2022-11-A04_bin_0;IncA/C2;conjugative;37.0;8.17121383373076;40.62107670458935;tet(A);ybtP;;;;;;210813
S3597-2022-11-A04_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3597-2022-11-A04_bin_2;No hit found;mobilizable;24.0;-8.125755394267118;20.80197808044077;;;;;;;;4054
S03532-2022-08-G10_bin_0;No hit found;conjugative;-1.0;16.857657475207674;19.9910968431617;;;;;;;;94769
S03532-2022-08-G10_bin_1;IncFIB(S);conjugative;-1.0;10.786323085034072;28.26008496935645;;;;;;;;118105
S4228-2024-01-A03_bin_0;No hit found;non-mobilizable;10.0;8.03393615675183;61.94050444268156;dfrA8;;;;;;;17044
S4313-2024-05-A04_bin_0;IncA/C2;conjugative;37.0;9.01138437986964;40.53556409831192;sul2;ybtP;;;;;;213192
S4313-2024-05-A04_bin_1;No hit found;mobilizable;24.0;-8.006167353609076;20.39007574847669;;;;;;;;3319
S3996-2023-06-B03_bin_0;No hit found;conjugative;9.0;3.079282606905818;62.776342489570055;dfrA1;ybtP;;;;;;270318
S4152-2023-14-F06_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40285
S3857-2023-01-E02_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40286
6502100044_bin_0;IncFIB(pB171);non-mobilizable;-1.0;21.346536878080222;27.236526207733824;;mchF;;;;;;74580
6502100044_bin_Unbinned;IncFII(S);conjugative;-1.0;10.753093777914144;28.249814426776343;;;;;;;;97260
69969941-2020-11-A11_bin_0;No hit found;conjugative;9.0;3.03314999952572;62.70101432189321;aadA1,dfrA14;ybtP;;;;;;279426
S4025-2023-08-D08_bin_0;No hit found;conjugative;9.0;2.8202079535758795;62.42733784735682;aadA1,dfrA14;ybtP;;;;;;276703
S00512-2020-11-C06_bin_0;No hit found;conjugative;9.0;3.0017237525650824;62.64043851526712;dfrA14,tet(A);ybtP;;;;;;276788
S4125-2023-14-A08_bin_0;IncA/C2;conjugative;37.0;7.817649594026466;40.51264951169405;tet(A);ybtP;;;;;;164024
S4125-2023-14-A08_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4125-2023-14-A08_bin_2;No hit found;non-mobilizable;-1.0;4.908371910309327;37.9871282127625;blaCMY-2;;;;;;;11606
S4125-2023-14-A08_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S4125-2023-14-A08_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4125-2023-14-A08_bin_5;No hit found;mobilizable;41.0;-18.42402075994277;14.957456426751827;;;;;;;;1933
S03593-2022-10-H11_bin_0;IncN;conjugative;-1.0;6.211556677582035;33.9826442886891;aph(6)-Id;;;;;;;47469
S3858-2023-01-E03_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
69447716-2020-11-A02_bin_0;No hit found;conjugative;9.0;3.0353419288114982;62.70521903358591;dfrA14,tet(A);ybtP;;;;;;278198
S3833-2022-20-G09_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74580
S3922-2023-03-F08_bin_0;IncA/C2;conjugative;37.0;8.180485284714997;40.63580759202569;blaCMY-2,sul2;ybtP;;;;;;206782
S3922-2023-03-F08_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3922-2023-03-F08_bin_2;IncQ1;mobilizable;24.0;-6.737772642192037;20.36863664529689;aph(3')-Ia;;;;;;;6347
S3922-2023-03-F08_bin_3;No hit found;mobilizable;24.0;-8.35453821192497;23.76377612961168;;;;;;;;6052
S3922-2023-03-F08_bin_4;No hit found;mobilizable;24.0;-7.839382624781008;20.37089146493396;;;;;;;;3597
S3922-2023-03-F08_bin_5;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3922-2023-03-F08_bin_6;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S3922-2023-03-F08_bin_7;Col(BS512);non-mobilizable;2.0;-22.074710689359677;34.51032062272027;;;;;;;;2089
S3760-2022-15-C02_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5541200178131667;63.94784633184878;tet(A);ybtP;;;;;;250160
S3760-2022-15-C02_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3760-2022-15-C02_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S3760-2022-15-C02_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4302-2024-04-B05_bin_0;IncQ1;mobilizable;23.0;-18.35434012768247;3.7946820557724;;;;;;;;8132
S4302-2024-04-B05_bin_1;No hit found;non-mobilizable;1.0;-20.725486646772858;38.90716708190724;;;;;;;;1952
S3753-2022-15-A07_bin_0;IncA/C2;conjugative;9.0;-1.007822795261862;63.69297703285681;blaCMY-2,sul2;;;;;;;201583
S3753-2022-15-A07_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3753-2022-15-A07_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S03520-2022-08-D06_bin_0;IncA/C2;conjugative;9.0;2.720427388905792;64.06048751428389;blaCMY-2,tet(A);ybtP;;;;;;197439
S03520-2022-08-D06_bin_1;No hit found;mobilizable;0.0;-33.902540757011735;35.75242184709725;;;;;;;;4110
S03520-2022-08-D06_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4219-2023-19-D07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40535
S3911-2023-03-E09_bin_0;No hit found;conjugative;9.0;2.470503607810708;63.56266371841078;blaCMY-2;;;;;;;89846
S3911-2023-03-E09_bin_1;IncA/C2;mobilizable;37.0;7.782455591021655;40.30109306526502;tet(A);;;;;;;80778
S3911-2023-03-E09_bin_2;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3911-2023-03-E09_bin_3;No hit found;mobilizable;24.0;-8.30732112802332;19.569203807410823;;;;;;;;4003
S3911-2023-03-E09_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S3911-2023-03-E09_bin_5;ColpVC;mobilizable;1.0;-20.72545603545952;38.90714056356387;;;;;;;;2257
S03522-2022-08-D08_bin_0;No hit found;mobilizable;-1.0;-14.791261518036398;4.263577539143543;;;;;;;;3967
S03522-2022-08-D08_bin_1;No hit found;mobilizable;-;-;-;;;;;;;;3768
S03522-2022-08-D08_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;14831
S3603-2022-11-F11_bin_0;IncA/C2;conjugative;9.0;2.751937011337423;64.05036144569844;blaCMY-2,tet(A);ybtP;;;;;;183786
S3603-2022-11-F11_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3603-2022-11-F11_bin_2;Col440I;mobilizable;30.0;-19.89703733539306;7.426250508829705;qnrB19;;;;;;;2989
S4103-2023-11-G02_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40288
S4303-2024-04-C05_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.03366812019492;42.683339658826775;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;319847
S4303-2024-04-C05_bin_1;Col156;mobilizable;11.0;-11.12082631835681;37.87895040890172;;;;;;;;4301
S4303-2024-04-C05_bin_2;ColRNAI;mobilizable;24.0;-7.703732668601452;20.70069018507984;;;;;;;;4660
S4303-2024-04-C05_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4303-2024-04-C05_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S03431-2022-05-E09_bin_0;IncA/C2;conjugative;37.0;8.148037249593056;40.52222309758844;blaCMY-2,tet(A);ybtP;;;;;;190244
S03431-2022-05-E09_bin_1;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2989
S4098-2023-11-F03_bin_0;No hit found;mobilizable;24.0;-7.228385432930135;21.950465334177427;;;;;;;;6647
S4098-2023-11-F03_bin_1;No hit found;mobilizable;24.0;-7.141182031613621;24.315968641974365;;;;;;;;5874
S4123-2023-14-A05_bin_0;IncX1;conjugative;-1.0;6.072428486700368;33.91127453152342;blaTEM-1B;;;;;;;45040
S4123-2023-14-A05_bin_1;IncN;conjugative;-1.0;12.163901449693174;35.20895817845055;dfrA14,qnrS1;;;;;;;57134
S00622-2020-11-C12_bin_0;No hit found;conjugative;9.0;3.0354307311430317;62.70472789296423;dfrA14,tet(A);ybtP;;;;;;279366
S4299-2024-04-G04_bin_0;IncI1;conjugative;9.0;2.124811120357663;63.73359699629121;aph(3')-Ia,blaTEM-1B,sul1;;;;;;;97406
S03571-2022-10-C06_bin_0;No hit found;conjugative;9.0;3.299654184960888;63.14575835967483;aadA1;ybtP;;;;;;274548
S4044-2024-03-A01_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42669
S4028-2023-08-E04_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4225-2023-19-F02_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.01575721940973;42.719146104337895;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;669111
S4225-2023-19-F02_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3607-2022-11-H03_bin_0;IncA/C2;conjugative;9.0;2.7085925335914607;64.06974452191292;blaCMY-2,sul2;ybtP;;;;;;203368
S3607-2022-11-H03_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3607-2022-11-H03_bin_2;No hit found;mobilizable;-1.0;-24.13156346139211;20.196458561155392;;;;;;;;3223
S3607-2022-11-H03_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3865-2023-02-B03_bin_0;IncA/C2;conjugative;9.0;2.7206551167132007;64.0612814203557;blaCMY-2,tet(A);ybtP;;;;;;197264
S3816-2022-17-B09_bin_0;Col440I;mobilizable;-1.0;-19.717880923830972;15.875472484683668;;;;;;;;3830
S3737-2022-14-E04_bin_0;IncA/C2;conjugative;37.0;7.9944534999052195;40.47280540865267;blaCMY-2,tet(A);;;;;;;192221
S3737-2022-14-E04_bin_1;No hit found;conjugative;-1.0;3.097812097585156;5.426188612901691;;;;;;;;37253
S3737-2022-14-E04_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S03519-2022-08-D05_bin_0;No hit found;conjugative;9.0;2.538144033478724;63.477614186334826;sul1;ybtP;merC,merT;;;;;273324
S4150-2023-14-F04_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40288
1092000466_bin_0;No hit found;non-mobilizable;41.0;-19.34232974448595;14.840049993767048;;;;;;;;3312
69063535-BGA1-2020-10-H02_bin_0;No hit found;conjugative;9.0;3.0354307311430317;62.70472789296423;aadA1,dfrA14;ybtP;;;;;;279486
S4026-2023-08-B11_bin_0;IncA/C2,IncX1;conjugative;9.0;2.765713326069577;64.08560473487744;blaCMY-2,sul2;ybtP;;;;;;225750
S4026-2023-08-B11_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4026-2023-08-B11_bin_2;No hit found;non-mobilizable;-1.0;3.286504620325766;6.46588421670072;;;;;;;;1865
S3797-2022-16-D01_bin_0;IncX4;conjugative;-1.0;-2.1182320439802687;3.5070293302485007;;;;;;;;32673
S4226-2023-19-F03_bin_0;IncA/C2,IncI1;conjugative;9.0;2.488767239657245;63.6959943872963;sul2,tet(A);ybtP;;;;;;242549
S4226-2023-19-F03_bin_1;IncHI2,IncHI2A;non-mobilizable;35.0;18.386146724963123;42.41392537447334;cmlA1,sul1,sul3,tet(A);;silE,silS,terD,terW,terZ;qacL;;;;218837
S4226-2023-19-F03_bin_2;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4226-2023-19-F03_bin_3;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S4226-2023-19-F03_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4226-2023-19-F03_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;14396
S4155-2023-14-G04_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58043
S4155-2023-14-G04_bin_1;No hit found;mobilizable;24.0;-7.8346218204942435;20.36379202927996;;;;;;;;3610
S3656-2022-12-C06_bin_0;ColpVC;mobilizable;1.0;-20.51940562691027;38.1697160231234;;;;;;;;1983
S3848-2023-01-B02_bin_0;IncA/C2;conjugative;9.0;2.798656765819748;64.10161135537469;blaCMY-2,tet(A);ybtP;;;;;;195747
S3848-2023-01-B02_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3848-2023-01-B02_bin_2;No hit found;mobilizable;24.0;-8.071228097578478;20.038760301242867;;;;;;;;3902
S3903-2023-03-C03_bin_0;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40536
S4277-2024-04-D01_bin_0;No hit found;conjugative;9.0;3.0934751308251154;62.813666496774985;sul1;ybtP;;;;;;273712
S4277-2024-04-D01_bin_1;IncX4;conjugative;55.0;9.219565382686122;32.778542782843644;blaTEM-1B,lnu(G);;;;;;;42311
S3702-2022-13-D04_bin_0;IncA/C2;conjugative;9.0;2.720427388905792;64.06048751428389;blaCMY-2,tet(A);ybtP;;;;;;197444
S3655-2022-12-C05_bin_0;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3655-2022-12-C05_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S3655-2022-12-C05_bin_2;IncA/C2;conjugative;37.0;8.829235573919519;40.2179065095431;aadA1;;;;;;;156078
S3733-2022-14-D11_bin_0;IncA/C2;conjugative;9.0;2.4519962323334896;63.5916520351317;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;203650
S3733-2022-14-D11_bin_1;IncX4;conjugative;-1.0;-2.0186993981458152;3.489581900833823;;;;;;;;29615
S3733-2022-14-D11_bin_2;No hit found;mobilizable;24.0;-7.483948012838285;22.117818235693967;;;;;;;;5569
S3733-2022-14-D11_bin_3;No hit found;mobilizable;0.0;-33.62156862044001;34.882588490794376;;;;;;;;4074
S3733-2022-14-D11_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3733-2022-14-D11_bin_5;No hit found;mobilizable;-1.0;-24.13156346139211;20.196458561155392;;;;;;;;3223
S3733-2022-14-D11_bin_6;Col440I;mobilizable;30.0;-19.89703760143381;7.426249812167143;qnrB19;;;;;;;2989
S3733-2022-14-D11_bin_7;ColpVC;mobilizable;1.0;-20.72545603545952;38.90714056356387;;;;;;;;2257
S4079-2023-11-A08_bin_0;IncX1;conjugative;-1.0;3.097978721897294;5.5129200182983;;;;;;;;42605
S3817-2022-17-B10_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74607
S3817-2022-17-B10_bin_1;ColRNAI;mobilizable;24.0;-7.805585435955535;20.799321754305502;;;;;;;;3646
S03370-2022-01-F05_bin_0;IncA/C2,IncI1;mobilizable;37.0;8.756491103993664;40.27970091644604;aph(3')-Ia,blaCTX-M-8,sul2;ybtP;;;;;;207717
S03370-2022-01-F05_bin_1;Col440I;mobilizable;-1.0;-25.024811922912605;19.881318317291345;;;;;;;;4096
S03370-2022-01-F05_bin_2;Col440I;mobilizable;30.0;-20.21367879288339;7.474627830358285;qnrB19;;;;;;;2978
S4112-2023-14-F02_bin_0;IncHI2,IncHI2A;conjugative;35.0;19.78723769083205;42.996867223425625;blaCTX-M-2,mcr-9.1,qacEdelta1;;terD,terW,terZ;;;;;354301
S4112-2023-14-F02_bin_1;No hit found;mobilizable;-;-;-;;;;;;;;3480
S4112-2023-14-F02_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S4112-2023-14-F02_bin_3;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2978
S3860-2023-01-E07_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5862401398319586;64.07377140663337;blaCMY-2,sul2;ybtP;;;;;;268243
S3860-2023-01-E07_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S0034-2020-11-B03_bin_0;No hit found;conjugative;9.0;3.0382232024699847;62.71008611211371;tet(A);ybtP;;;;;;274941
S4177-2023-16-A09_bin_0;ColRNAI;mobilizable;24.0;-7.486666079023619;22.11302980946639;;;;;;;;5687
S3901-2023-03-B10_bin_0;IncFII(S);mobilizable;-1.0;10.786479528634304;28.257511687871908;;;;;;;;96810
1092001395_bin_0;IncFIB(S);non-mobilizable;-1.0;-1.7767442878290918;35.165542508978575;;spvD;;;;;;52541
1092001395_bin_1;No hit found;mobilizable;24.0;-7.8346218204942435;20.36379202927996;;;;;;;;3610
S4056-2023-10-A11_bin_0;IncA/C2;conjugative;9.0;2.414654601158719;63.48399326658921;blaCMY-2,sul2;ybtP;;;;;;195788
S4056-2023-10-A11_bin_1;No hit found;mobilizable;24.0;-7.227481129076458;21.950666396525246;;;;;;;;6647
S4056-2023-10-A11_bin_2;No hit found;mobilizable;-1.0;-24.13270263172703;20.19701003434056;;;;;;;;3223
S4120-2023-14-A02_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3609-2022-11-H05_bin_0;IncA/C2;conjugative;37.0;8.154995322456749;40.528447857494086;blaCMY-2,sul2;ybtP;;;;;;190752
S3609-2022-11-H05_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4137-2023-14-D11_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58043
S4137-2023-14-D11_bin_1;No hit found;mobilizable;-1.0;-22.42981770310471;24.89383735772548;;;;;;;;5219
S4024-2023-08-D02_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40536
S3709-2022-13-E01_bin_0;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4304-2024-04-E05_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S03534-2022-08-G12_bin_0;IncA/C2,IncFII(pHN7A8);conjugative;10.0;6.983422206160076;58.35158584496888;blaCMY-2,blaCTX-M-55,tet(A);ybtP;;;;;;295327
S03534-2022-08-G12_bin_1;IncX1;conjugative;-1.0;3.1047225554339204;5.493597921184503;;;;;;;;36489
S03534-2022-08-G12_bin_2;No hit found;mobilizable;24.0;-11.516076111087909;18.413759846522176;;;;;;;;4677
S03534-2022-08-G12_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S03534-2022-08-G12_bin_Unbinned;No hit found;non-mobilizable;9.0;3.6611328062662976;64.45644840346569;;;;;;;;6330
S4197-2023-17-C12_bin_0;No hit found;conjugative;9.0;3.0402861906735485;62.7139527985888;tet(A);ybtP;;;;;;272586
S3697-2022-13-C06_bin_0;IncA/C2,IncX1;conjugative;37.0;8.179114735416269;40.631342948581576;blaCMY-2;ybtP;;;;;;248509
S3697-2022-13-C06_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S03101-2021-12-C07_bin_0;No hit found;mobilizable;24.0;-8.175274420073972;20.86390630929302;;;;;;;;3650
S3863-2023-01-E12_bin_0;IncA/C2;conjugative;9.0;1.7693292283002426;62.334606888776285;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;191187
S3863-2023-01-E12_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S3863-2023-01-E12_bin_2;No hit found;mobilizable;24.0;-9.657653078189911;22.30590453135121;;;;;;;;2285
69326641-2020-11-A07_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58516
69326641-2020-11-A07_bin_1;Col156;mobilizable;11.0;-11.041148824813549;37.8995725579122;;;;;;;;3895
69326641-2020-11-A07_bin_2;No hit found;mobilizable;24.0;-7.8346218204942435;20.36379202927996;;;;;;;;3611
S3912-2023-03-E10_bin_0;IncX4;conjugative;55.0;9.107268682359202;32.58183617238405;blaTEM-1B;;;;;;;42743
S3912-2023-03-E10_bin_1;No hit found;mobilizable;24.0;-7.134304139244666;24.31675952443309;;;;;;;;5631
S3912-2023-03-E10_bin_2;No hit found;non-mobilizable;25.0;-5.100434557005186;29.76651372278808;;;;;;;;5511
S3912-2023-03-E10_bin_3;Col156;mobilizable;11.0;-11.099064497211252;37.90763751639314;;;;;;;;4048
S3912-2023-03-E10_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3912-2023-03-E10_bin_5;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3912-2023-03-E10_bin_6;No hit found;mobilizable;24.0;-7.08714321792373;24.923712692298533;;;;;;;;1146
1092000142_bin_Unbinned;p0111;non-mobilizable;16.0;1.054754737078022;43.69547586192549;;;;;;;;91597
S3701-2022-13-D03_bin_0;IncX4;conjugative;9.0;3.1220055490319827;62.71826804361324;blaTEM-1B,dfrA14,sul1;ybtP;;;;;;318344
S3701-2022-13-D03_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;18175
S3930-2023-04-A05_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42611
S3889-2023-02-E11_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3810-2022-16-G03_bin_0;IncA/C2;conjugative;9.0;2.721759353718556;64.06578278151235;blaCMY-2,tet(A);ybtP;;;;;;198376
S3810-2022-16-G03_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3822-2022-18-A11_bin_0;IncI1,IncX4;conjugative;55.0;10.264267194624212;34.08210915925831;blaTEM-1B,dfrA14,lnu(G),sul1;ybtP;;;;;;273544
S3822-2022-18-A11_bin_1;No hit found;non-mobilizable;9.0;2.02545529961464;63.75590341624703;;;;;;;;17242
S3822-2022-18-A11_bin_2;No hit found;non-mobilizable;-1.0;4.893104343525128;37.98884286683412;;;;;;;;7236
S3822-2022-18-A11_bin_Isolated_0;No hit found;non-mobilizable;-;-;-;;;;;;;;18175
S3822-2022-18-A11_bin_Unbinned;No hit found;non-mobilizable;9.0;1.0901177426559938;61.913315023203225;;;;;;;;15045
S4268-2024-03-C05_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
6502100260_bin_0;IncFIB(S);non-mobilizable;-1.0;-1.7767442878290918;35.165542508978575;;spvD;;;;;;52498
S3688-2022-13-B06_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5455639128712493;63.954097418838266;blaCMY-2,tet(A);ybtP;;;;;;251644
S3688-2022-13-B06_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3688-2022-13-B06_bin_2;No hit found;mobilizable;24.0;-9.60697653222726;21.998125379565344;;;;;;;;9093
S3688-2022-13-B06_bin_3;No hit found;mobilizable;0.0;-33.62102801553248;34.883333040551484;;;;;;;;4074
S3688-2022-13-B06_bin_4;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3596
S3688-2022-13-B06_bin_5;ColpVC;mobilizable;1.0;-20.69853768276769;38.86654620214336;;;;;;;;2246
S00510-2020-11-C04_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;dfrA14,tet(A);ybtP;;;;;;279447
S3661-2022-12-E01_bin_0;IncA/C2;conjugative;9.0;2.707850494883424;64.07763302335526;blaCMY-2,sul2;ybtP;;;;;;203333
S3661-2022-12-E01_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3768-2022-15-D11_bin_0;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;;;;;;;;2978
6502100165_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;10.554497717990383;28.0059977107937;;spvD;;;;;;93429
